,name,url,price,spec,exp,cat
92710,Алексеева Елена Алексеевна,https://prodoctorov.ru/moskva/vrach/457711-alekseeva/,0,Физиотерапевт,33,"Высшая категория, Кандидат наук"
92722,Шарапова Елизавета Николаевна,https://prodoctorov.ru/moskva/vrach/374416-sharapova/,0,"Физиотерапевт, венеролог, врач-косметолог, дерматолог",27,"Высшая категория, Кандидат наук"
92728,Бородулина Кристина Станиславовна,https://prodoctorov.ru/moskva/vrach/374275-borodulina/,0,"Дерматолог, венеролог, врач-косметолог, физиотерапевт",20,"Высшая категория, Кандидат наук"
92762,Багыева Гульбахар Ходжаевна,https://prodoctorov.ru/moskva/vrach/65270-bagyeva/,4500,"Невролог, вертебролог, рефлексотерапевт, физиотерапевт",31,"1 категория, Доктор наук"
92772,Дятчина Галина Владимировна,https://prodoctorov.ru/moskva/vrach/33390-dyatchina/,0,Физиотерапевт,39,"Высшая категория, Кандидат наук"
92776,Воробьева Светлана Ивановна,https://prodoctorov.ru/moskva/vrach/27338-vorobeva/,0,"Функциональный диагност, физиотерапевт",17,"Высшая категория, Кандидат наук"
92822,Акинина Марина Васильевна,https://prodoctorov.ru/moskva/vrach/211895-akinina/,0,Физиотерапевт,30,"Высшая категория, Кандидат наук"
92823,Аксененко Ирина Павловна,https://prodoctorov.ru/moskva/vrach/675319-aksenenko/,0,"Врач-косметолог, дерматолог, физиотерапевт",29,"Высшая категория, Кандидат наук"
92831,Алимова Виктория Николаевна,https://prodoctorov.ru/moskva/vrach/216725-alimova/,0,Физиотерапевт,28,"Высшая категория, Кандидат наук"
92835,Аманмурадова Новбахар -,https://prodoctorov.ru/moskva/vrach/707296-amanmuradova/,0,Физиотерапевт,45,"Высшая категория, Кандидат наук"
92841,Андреева Татьяна Владимировна,https://prodoctorov.ru/moskva/vrach/506611-andreeva/,1700,Физиотерапевт,37,"Высшая категория, Кандидат наук"
92865,Балабан Екатерина Ивановна,https://prodoctorov.ru/moskva/vrach/704952-balaban/,0,Физиотерапевт,21,"1 категория, Кандидат наук"
92868,Банк Виталий Леонидович,https://prodoctorov.ru/moskva/vrach/221694-bank/,0,Физиотерапевт,57,"Высшая категория, Кандидат наук"
92869,Баракшаева Ольга Анатольевна,https://prodoctorov.ru/moskva/vrach/746613-barakshaeva/,0,"Физиотерапевт, врач ЛФК, рефлексотерапевт",16,"Высшая категория, Кандидат наук"
92886,Бойко Галина Владимировна,https://prodoctorov.ru/moskva/vrach/218682-boyko/,0,Физиотерапевт,30,"Высшая категория, Кандидат наук"
92891,Болтенко Жанна Вячеславовна,https://prodoctorov.ru/moskva/vrach/468889-boltenko/,0,Физиотерапевт,32,"Высшая категория, Доктор наук"
92908,Быкова Елена Анатольевна,https://prodoctorov.ru/moskva/vrach/390553-bykova/,0,Физиотерапевт,38,"Высшая категория, Кандидат наук"
92909,Быстрова Наталья Сергеевна,https://prodoctorov.ru/moskva/vrach/62861-bystrova/,0,Физиотерапевт,21,"Высшая категория, Кандидат наук"
92918,Вишневская Марина Владимировна,https://prodoctorov.ru/moskva/vrach/371110-vishnevskaya/,0,Физиотерапевт,0,"Высшая категория, Кандидат наук"
92929,Гаврилова Елена Фёдоровна,https://prodoctorov.ru/moskva/vrach/703584-gavrilova/,0,"Гинеколог, акушер, физиотерапевт",32,"Высшая категория, Кандидат наук"
92934,Герцен Александр Васильевич,https://prodoctorov.ru/moskva/vrach/27437-gercen/,0,Физиотерапевт,0,"Высшая категория, Кандидат наук"
92948,Госн Лариса Даниловна,https://prodoctorov.ru/moskva/vrach/60586-gosn/,0,"Врач-косметолог, дерматолог, физиотерапевт",31,"Высшая категория, Кандидат наук"
92975,Евстигнеева Инна Сергеевна,https://prodoctorov.ru/moskva/vrach/936077-evstigneeva/,0,Физиотерапевт,0,"Высшая категория, Кандидат наук"
92999,Захарьянц Лилиан Владленовна,https://prodoctorov.ru/moskva/vrach/704987-zaharyanc/,0,"Физиотерапевт, реабилитолог",37,"Высшая категория, Кандидат наук"
93009,Иванова Татьяна Илларионовна,https://prodoctorov.ru/moskva/vrach/294450-ivanova/,0,Физиотерапевт,35,"Высшая категория, Кандидат наук"
93034,Карасева Светлана Владимировна,https://prodoctorov.ru/moskva/vrach/227961-karaseva/,1100,"Физиотерапевт, врач ЛФК, спортивный врач",25,"Высшая категория, Кандидат наук"
93039,Карюхина Валерия Сергеевна,https://prodoctorov.ru/moskva/vrach/412483-karyuhina/,0,Физиотерапевт,0,"Высшая категория, Кандидат наук"
93059,Ковалева Татьяна Викторовна,https://prodoctorov.ru/moskva/vrach/561277-kovaleva/,0,"Трансфузиолог, терапевт, физиотерапевт",36,"Высшая категория, Кандидат наук"
93103,Куликова Наталья Геннадьевна,https://prodoctorov.ru/moskva/vrach/222695-kulikova/,0,"Физиотерапевт, врач ЛФК",43,"Высшая категория, Доктор наук"
93116,Лебедева Екатерина Викторовна,https://prodoctorov.ru/moskva/vrach/65834-lebedeva/,0,Физиотерапевт,34,"Высшая категория, Кандидат наук"
93137,Малашенко Мария Михайловна,https://prodoctorov.ru/moskva/vrach/257019-malashenko/,0,Физиотерапевт,0,"Высшая категория, Кандидат наук"
93144,Шемшук Марина Ивановна,https://prodoctorov.ru/moskva/vrach/871503-marina/,0,"Дерматолог, венеролог, врач-косметолог, детский дерматолог, трихолог, физиотерапевт",28,"Высшая категория, Кандидат наук"
93201,Панкова Ирина Анатольевна,https://prodoctorov.ru/moskva/vrach/66579-pankova/,0,Физиотерапевт,23,"1 категория, Кандидат наук"
93221,Портнов Вадим Викторович,https://prodoctorov.ru/moskva/vrach/179280-portnov/,0,Физиотерапевт,46,"Высшая категория, Профессор"
93226,Прикулс Владислав Францевич,https://prodoctorov.ru/moskva/vrach/371274-prikuls/,0,"Физиотерапевт, стоматолог-ортопед",36,"Высшая категория, Профессор"
